ID,Lat_utm,Lon_utm,Lat_deg,Lon_deg,SS-RSRP,SS-SINR,SS-RSRQ,SecArea_UEAllowed,UE_Loc
2876,362570.6275,10169740.24,1.53533028,103.7646126,-128.7429166,-5.563255814,-17.59395349,,
2877,362580.6275,10169740.24,1.535330332,103.7647025,-129.7087435,-6.470909091,-18.3875,,
2878,362590.6275,10169740.24,1.535330385,103.7647923,-130.6450864,-7.1692,-19.25,,
2879,362600.6275,10169740.24,1.535330437,103.7648822,-131.8647658,-8.205714286,-20.67,,
2880,362610.6275,10169740.24,1.535330489,103.7649721,-132.0206293,-9.006666667,-21.80666667,,
2881,362620.6275,10169740.24,1.535330541,103.765062,-132.8855467,-9.006666667,-21.80666667,,
2882,362630.6275,10169740.24,1.535330594,103.7651519,-133.7324064,-9.506666667,-24.9,,
2883,362640.6275,10169740.24,1.535330646,103.7652417,-134.5641117,-10.455,-25.435,,
2884,362650.6275,10169740.24,1.535330698,103.7653316,-135.3835788,,,,
2885,362660.6275,10169740.24,1.53533075,103.7654215,-136.1937346,,,,
2886,362670.6275,10169740.24,1.535330802,103.7655114,-137.357515,,,,
2887,362680.6275,10169740.24,1.535330855,103.7656012,-137.4578637,,,,
2888,362690.6275,10169740.24,1.535330907,103.7656911,-138.2577309,,,,
2889,362700.6275,10169740.24,1.535330959,103.765781,-139.0600724,,,,
2890,362710.6275,10169740.24,1.535331011,103.7658709,-139.867849,,,,
2891,361890.6275,10169730.24,1.535236266,103.7585009,-138.9742827,,,,
2892,361900.6275,10169730.24,1.535236319,103.7585908,-137.9490718,,,,
2893,361910.6275,10169730.24,1.535236371,103.7586807,-136.9589856,,,,
2894,361920.6275,10169730.24,1.535236424,103.7587705,-135.6010326,,,,
2895,361930.6275,10169730.24,1.535236476,103.7588604,-134.6722225,-10.455,-25.435,3,
2896,361940.6275,10169730.24,1.535236529,103.7589503,-133.7695656,-9.506666667,-24.9,3,
2897,361950.6275,10169730.24,1.535236581,103.7590402,-132.8900734,-9.006666667,-21.80666667,3,
2898,361960.6275,10169730.24,1.535236634,103.7591301,-132.0307584,-9.006666667,-21.80666667,3,
2899,361970.6275,10169730.24,1.535236686,103.7592199,-131.1986348,-8.205714286,-20.67,3,
2900,361980.6275,10169730.24,1.535236739,103.7593098,-130.3707179,-7.1692,-19.25,3,
2901,361990.6275,10169730.24,1.535236791,103.7593997,-129.5540249,-6.470909091,-18.3875,3,
2902,362000.6275,10169730.24,1.535236844,103.7594896,-128.7455749,-5.563255814,-17.59395349,3,
2903,362010.6275,10169730.24,1.535236896,103.7595794,-127.9423893,-4.3354,-16.5943,3,
2904,362020.6275,10169730.24,1.535236949,103.7596693,-127.1414919,-4.3354,-16.5943,3,
2905,362030.6275,10169730.24,1.535237001,103.7597592,-126.3399099,-3.50557047,-15.95751678,3,
2906,362040.6275,10169730.24,1.535237054,103.7598491,-125.1746734,-2.340451613,-15.24,3,
2907,362050.6275,10169730.24,1.535237106,103.759939,-124.3628169,-1.388058824,-14.61776471,3,
2908,362060.6275,10169730.24,1.535237159,103.7600288,-123.5413795,-0.473651685,-14.13516854,3,
2909,362070.6275,10169730.24,1.535237211,103.7601187,-122.7074059,0.465202312,-13.64803468,3,
2910,362080.6275,10169730.24,1.535237263,103.7602086,-121.8579472,1.436891192,-13.18259067,3,
2911,362090.6275,10169730.24,1.535237316,103.7602985,-120.9900625,2.396956522,-12.78099379,3,
2912,362100.6275,10169730.24,1.535237368,103.7603884,-120.1008203,2.396956522,-12.78099379,3,
2913,362110.6275,10169730.24,1.535237421,103.7604782,-118.8773001,4.332408759,-12.05970803,3,
2914,362120.6275,10169730.24,1.535237473,103.7605681,-117.9365955,5.347071429,-11.708,3,
2915,362130.6275,10169730.24,1.535237526,103.760658,-116.9658166,6.282283465,-11.44582677,3,
2916,362140.6275,10169730.24,1.535237578,103.7607479,-115.9620945,7.10972973,-11.24279279,3,
2917,362150.6275,10169730.24,1.53523763,103.7608377,-114.9225859,7.786513761,-11.11,3,
2918,362160.6275,10169730.24,1.535237683,103.7609276,-113.5744803,8.481354167,-10.98322917,3,
2919,362170.6275,10169730.24,1.535237735,103.7610175,-112.4550083,9.275057471,-10.85724138,3,
2920,362180.6275,10169730.24,1.535237788,103.7611074,-111.2914542,10.07473684,-10.7645614,3,
2921,362190.6275,10169730.24,1.53523784,103.7611973,-109.8411716,11.88318182,-10.62704545,3,
2922,362200.6275,10169730.24,1.535237892,103.7612871,-108.5816065,12.37223684,-10.58802632,3,
2923,362210.6275,10169730.24,1.535237945,103.761377,-107.0803292,13.03363636,-10.5474026,3,
2924,362220.6275,10169730.24,1.535237997,103.7614669,-105.71508,14.22628571,-10.46928571,3,
2925,362230.6275,10169730.24,1.53523805,103.7615568,-104.103838,14.82533333,-10.44106667,3,
2926,362240.6275,10169730.24,1.535238102,103.7616466,-102.4849241,15.81142857,-10.40171429,3,
2927,362250.6275,10169730.24,1.535238154,103.7617365,-100.797163,16.47828571,-10.36328571,3,YES
2928,362260.6275,10169730.24,1.535238207,103.7618264,-99.11014458,16.23,-10.39933333,3,
2929,362270.6275,10169730.24,1.535238259,103.7619163,-97.33466409,16.68338983,-10.37118644,3,
2930,362280.6275,10169730.24,1.535238312,103.7620062,-95.4634972,16.78547009,-10.36487179,3,
2931,362290.6275,10169730.24,1.535238364,103.762096,-93.59283904,16.89051724,-10.36034483,3,
2932,362300.6275,10169730.24,1.535238416,103.7621859,-91.68514265,17.17516667,-10.3485,3,
2933,362310.6275,10169730.24,1.535238469,103.7622758,-90.01510781,17.34765957,-10.33787234,3,
2934,362320.6275,10169730.24,1.535238521,103.7623657,-89.23317382,17.25684211,-10.34026316,3,
2935,362330.6275,10169730.24,1.535238573,103.7624556,-91.55686977,17.17516667,-10.3485,3,
2936,362340.6275,10169730.24,1.535238626,103.7625454,-103.4240785,15.29296296,-10.42462963,3,
2937,362350.6275,10169730.24,1.535238678,103.7626353,-114.1456169,7.786513761,-11.11,3,
2938,362360.6275,10169730.24,1.53523873,103.7627252,-97.32407855,16.68338983,-10.37118644,3,
2939,362370.6275,10169730.24,1.535238783,103.7628151,-92.49686977,17.15306452,-10.34322581,,
2940,362380.6275,10169730.24,1.535238835,103.7629049,-93.82317382,16.89051724,-10.36034483,,
2941,362390.6275,10169730.24,1.535238887,103.7629948,-96.64510781,16.83283951,-10.36703704,2,
2942,362400.6275,10169730.24,1.53523894,103.7630847,-99.96514265,16.23,-10.39933333,2,
2943,362410.6275,10169730.24,1.535238992,103.7631746,-103.042839,15.29296296,-10.42462963,2,
2944,362420.6275,10169730.24,1.535239044,103.7632645,-105.5334972,14.22628571,-10.46928571,2,
2945,362430.6275,10169730.24,1.535239097,103.7633543,-108.0446641,12.37223684,-10.58802632,2,
2946,362440.6275,10169730.24,1.535239149,103.7634442,-110.4801446,10.83461538,-10.70711538,2,
2947,362450.6275,10169730.24,1.535239201,103.7635341,-112.167163,9.275057471,-10.85724138,2,
2948,362460.6275,10169730.24,1.535239254,103.763624,-114.2249241,7.786513761,-11.11,2,
2949,362470.6275,10169730.24,1.535239306,103.7637139,-115.843838,7.10972973,-11.24279279,2,
2950,362480.6275,10169730.24,1.535239358,103.7638037,-116.70508,6.282283465,-11.44582677,2,
2951,362490.6275,10169730.24,1.53523941,103.7638936,-118.0703292,4.332408759,-12.05970803,2,
2952,362500.6275,10169730.24,1.535239463,103.7639835,-119.5716065,3.286066667,-12.4244,2,
2953,362510.6275,10169730.24,1.535239515,103.7640734,-120.8311716,2.396956522,-12.78099379,2,
2954,362520.6275,10169730.24,1.535239567,103.7641632,-121.5714542,1.436891192,-13.18259067,2,YES
2955,362530.6275,10169730.24,1.53523962,103.7642531,-122.7350083,0.465202312,-13.64803468,2,
2956,362540.6275,10169730.24,1.535239672,103.764343,-123.8544803,-0.473651685,-14.13516854,2,
2957,362550.6275,10169730.24,1.535239724,103.7644329,-125.2025859,-2.340451613,-15.24,2,
2958,362560.6275,10169730.24,1.535239776,103.7645228,-126.2420945,-3.50557047,-15.95751678,,
2959,362570.6275,10169730.24,1.535239829,103.7646126,-127.2458166,-4.3354,-16.5943,2,
2960,362580.6275,10169730.24,1.535239881,103.7647025,-127.5565955,-4.3354,-16.5943,2,
2961,362590.6275,10169730.24,1.535239933,103.7647924,-128.4973001,-5.563255814,-17.59395349,2,
2962,362600.6275,10169730.24,1.535239985,103.7648823,-129.7208203,-6.470909091,-18.3875,2,
2963,362610.6275,10169730.24,1.535240038,103.7649722,-130.6100625,-7.1692,-19.25,2,
2964,362620.6275,10169730.24,1.53524009,103.765062,-131.4779472,-8.205714286,-20.67,2,
2965,362630.6275,10169730.24,1.535240142,103.7651519,-132.3274059,-9.006666667,-21.80666667,2,
2966,362640.6275,10169730.24,1.535240194,103.7652418,-133.1613795,-9.506666667,-24.9,2,
2967,362650.6275,10169730.24,1.535240247,103.7653317,-133.9828169,-9.506666667,-24.9,2,
2968,362660.6275,10169730.24,1.535240299,103.7654215,-134.7946734,-10.455,-25.435,2,
2969,362670.6275,10169730.24,1.535240351,103.7655114,-135.9599099,,,,
2970,362680.6275,10169730.24,1.535240403,103.7656013,-136.7614919,,,,
2971,362690.6275,10169730.24,1.535240456,103.7656912,-137.5623893,,,,
2972,362700.6275,10169730.24,1.535240508,103.7657811,-138.3655749,,,,
2973,362710.6275,10169730.24,1.53524056,103.7658709,-139.1740249,,,,
2974,362720.6275,10169730.24,1.535240612,103.7659608,-139.9907179,,,,
2975,361890.6275,10169720.24,1.535145815,103.758501,-138.9529382,,,,
2976,361900.6275,10169720.24,1.535145868,103.7585908,-137.927882,,,,
2977,361910.6275,10169720.24,1.53514592,103.7586807,-136.9379235,,,,
2978,361920.6275,10169720.24,1.535145973,103.7587706,-135.5800694,,,,
2979,361930.6275,10169720.24,1.535146025,103.7588605,-134.6513271,-10.455,-25.435,3,
2980,361940.6275,10169720.24,1.535146078,103.7589504,-133.748705,-9.506666667,-24.9,3,
2981,361950.6275,10169720.24,1.53514613,103.7590402,-132.8692119,-9.006666667,-21.80666667,3,
2982,361960.6275,10169720.24,1.535146183,103.7591301,-132.0098578,-9.006666667,-21.80666667,3,
2983,361970.6275,10169720.24,1.535146235,103.75922,-131.1676536,-8.205714286,-20.67,3,
2984,361980.6275,10169720.24,1.535146288,103.7593099,-130.3396114,-7.1692,-19.25,3,
2985,361990.6275,10169720.24,1.53514634,103.7593997,-129.5227447,-6.470909091,-18.3875,3,
2986,362000.6275,10169720.24,1.535146393,103.7594896,-128.7140685,-5.563255814,-17.59395349,3,
2987,362010.6275,10169720.24,1.535146445,103.7595795,-127.9105995,-4.3354,-16.5943,3,
2988,362020.6275,10169720.24,1.535146498,103.7596694,-127.1093566,-4.3354,-16.5943,3,
2989,362030.6275,10169720.24,1.53514655,103.7597593,-126.3073608,-3.50557047,-15.95751678,3,
2990,362040.6275,10169720.24,1.535146602,103.7598491,-125.141636,-2.340451613,-15.24,3,
2991,362050.6275,10169720.24,1.535146655,103.759939,-124.3292092,-1.388058824,-14.61776471,3,
2992,362060.6275,10169720.24,1.535146707,103.7600289,-123.5071111,-0.473651685,-14.13516854,3,
2993,362070.6275,10169720.24,1.53514676,103.7601188,-122.6723767,0.465202312,-13.64803468,3,
2994,362080.6275,10169720.24,1.535146812,103.7602086,-121.8220463,1.436891192,-13.18259067,3,
2995,362090.6275,10169720.24,1.535146865,103.7602985,-120.9531662,2.396956522,-12.78099379,3,
2996,362100.6275,10169720.24,1.535146917,103.7603884,-120.0627903,2.396956522,-12.78099379,3,
2997,362110.6275,10169720.24,1.53514697,103.7604783,-118.837981,4.332408759,-12.05970803,3,
2998,362120.6275,10169720.24,1.535147022,103.7605682,-117.895812,5.347071429,-11.708,3,
2999,362130.6275,10169720.24,1.535147074,103.760658,-116.9233698,6.282283465,-11.44582677,3,
3000,362140.6275,10169720.24,1.535147127,103.7607479,-115.9177576,7.10972973,-11.24279279,3,
3001,362150.6275,10169720.24,1.535147179,103.7608378,-114.8760987,7.786513761,-11.11,3,
3002,362160.6275,10169720.24,1.535147232,103.7609277,-113.5255424,8.481354167,-10.98322917,3,
3003,362170.6275,10169720.24,1.535147284,103.7610176,-112.4032705,9.275057471,-10.85724138,3,
3004,362180.6275,10169720.24,1.535147336,103.7611074,-111.2365071,10.07473684,-10.7645614,3,
3005,362190.6275,10169720.24,1.535147389,103.7611973,-109.7925313,11.88318182,-10.62704545,3,
3006,362200.6275,10169720.24,1.535147441,103.7612872,-108.5286957,12.37223684,-10.58802632,3,
3007,362210.6275,10169720.24,1.535147494,103.7613771,-107.0224512,13.03363636,-10.5474026,3,
3008,362220.6275,10169720.24,1.535147546,103.7614669,-105.6513846,14.22628571,-10.46928571,3,
3009,362230.6275,10169720.24,1.535147598,103.7615568,-104.0532727,14.82533333,-10.44106667,3,
3010,362240.6275,10169720.24,1.535147651,103.7616467,-102.4261664,15.81142857,-10.40171429,3,
3011,362250.6275,10169720.24,1.535147703,103.7617366,-100.7585214,16.47828571,-10.36328571,3,
3012,362260.6275,10169720.24,1.535147756,103.7618265,-99.05941112,16.23,-10.39933333,3,
3013,362270.6275,10169720.24,1.535147808,103.7619163,-97.30888926,16.68338983,-10.37118644,3,
3014,362280.6275,10169720.24,1.53514786,103.7620062,-95.45863368,16.78547009,-10.36487179,3,
3015,362290.6275,10169720.24,1.535147913,103.7620961,-93.58316159,16.89051724,-10.36034483,3,
3016,362300.6275,10169720.24,1.535147965,103.762186,-91.75228038,17.17516667,-10.3485,3,
3017,362310.6275,10169720.24,1.535148017,103.7622758,-90.07643671,17.34765957,-10.33787234,3,
3018,362320.6275,10169720.24,1.53514807,103.7623657,-89.33944712,17.25684211,-10.34026316,3,
3019,362330.6275,10169720.24,1.535148122,103.7624556,-92.54103636,17.15306452,-10.34322581,3,
3020,362340.6275,10169720.24,1.535148174,103.7625455,-112.9856169,9.275057471,-10.85724138,3,
3021,362350.6275,10169720.24,1.535148227,103.7626354,-102.8440295,15.81142857,-10.40171429,3,
3022,362360.6275,10169720.24,1.535148279,103.7627252,-121.3956169,1.436891192,-13.18259067,,
3023,362370.6275,10169720.24,1.535148331,103.7628151,-100.9510364,16.47828571,-10.36328571,,
3024,362380.6275,10169720.24,1.535148384,103.762905,-97.74944712,16.68338983,-10.37118644,2,
3025,362390.6275,10169720.24,1.535148436,103.7629949,-98.48643671,16.49137931,-10.37896552,2,
3026,362400.6275,10169720.24,1.535148488,103.7630848,-100.1622804,16.47828571,-10.36328571,2,
3027,362410.6275,10169720.24,1.535148541,103.7631746,-101.9931616,16.06051724,-10.38318966,2,
3028,362420.6275,10169720.24,1.535148593,103.7632645,-103.8686337,15.29296296,-10.42462963,2,
3029,362430.6275,10169720.24,1.535148645,103.7633544,-105.7188893,14.22628571,-10.46928571,2,
3030,362440.6275,10169720.24,1.535148698,103.7634443,-107.4694111,13.03363636,-10.5474026,2,
3031,362450.6275,10169720.24,1.53514875,103.7635341,-109.1685214,11.88318182,-10.62704545,2,
3032,362460.6275,10169720.24,1.535148802,103.763624,-110.8361664,10.83461538,-10.70711538,2,
3033,362470.6275,10169720.24,1.535148855,103.7637139,-112.4632727,9.275057471,-10.85724138,2,
3034,362480.6275,10169720.24,1.535148907,103.7638038,-114.0613846,7.786513761,-11.11,2,
3035,362490.6275,10169720.24,1.535148959,103.7638937,-115.4324512,7.10972973,-11.24279279,2,
3036,362500.6275,10169720.24,1.535149011,103.7639835,-116.9386957,6.282283465,-11.44582677,2,
3037,362510.6275,10169720.24,1.535149064,103.7640734,-118.2025313,4.332408759,-12.05970803,2,
3038,362520.6275,10169720.24,1.535149116,103.7641633,-119.6465071,3.286066667,-12.4244,2,
3039,362530.6275,10169720.24,1.535149168,103.7642532,-120.8132705,2.396956522,-12.78099379,2,
3040,362540.6275,10169720.24,1.535149221,103.7643431,-121.9355424,1.436891192,-13.18259067,2,
3041,362550.6275,10169720.24,1.535149273,103.7644329,-123.2860987,-0.473651685,-14.13516854,2,YES
3042,362560.6275,10169720.24,1.535149325,103.7645228,-124.3277576,-1.388058824,-14.61776471,2,
3043,362570.6275,10169720.24,1.535149377,103.7646127,-125.3333698,-2.340451613,-15.24,2,
3044,362580.6275,10169720.24,1.53514943,103.7647026,-126.305812,-3.50557047,-15.95751678,2,
3045,362590.6275,10169720.24,1.535149482,103.7647924,-127.247981,-4.3354,-16.5943,2,
3046,362600.6275,10169720.24,1.535149534,103.7648823,-128.4727903,-5.563255814,-17.59395349,2,
3047,362610.6275,10169720.24,1.535149586,103.7649722,-129.3631662,-6.470909091,-18.3875,2,
3048,362620.6275,10169720.24,1.535149639,103.7650621,-130.2320463,-7.1692,-19.25,2,
3049,362630.6275,10169720.24,1.535149691,103.765152,-131.0823767,-8.205714286,-20.67,2,
3050,362640.6275,10169720.24,1.535149743,103.7652418,-131.9171111,-8.205714286,-20.67,2,
3051,362650.6275,10169720.24,1.535149795,103.7653317,-132.7392092,-9.006666667,-21.80666667,2,
3052,362660.6275,10169720.24,1.535149848,103.7654216,-133.551636,-9.506666667,-24.9,2,
3053,362670.6275,10169720.24,1.5351499,103.7655115,-134.7173608,-10.455,-25.435,2,
3054,362680.6275,10169720.24,1.535149952,103.7656014,-135.5193566,,,,
3055,362690.6275,10169720.24,1.535150004,103.7656912,-136.3205995,,,,
3056,362700.6275,10169720.24,1.535150056,103.7657811,-137.1240685,,,,
3057,362710.6275,10169720.24,1.535150109,103.765871,-137.9327447,,,,
3058,362720.6275,10169720.24,1.535150161,103.7659609,-138.7496114,,,,
3059,362730.6275,10169720.24,1.535150213,103.7660507,-139.5776536,,,,
3060,361890.6275,10169710.24,1.535055364,103.758501,-138.9442827,,,,
3061,361900.6275,10169710.24,1.535055417,103.7585909,-137.9190718,,,,
3062,361910.6275,10169710.24,1.535055469,103.7586808,-136.9289856,,,,
3063,361920.6275,10169710.24,1.535055522,103.7587706,-135.5710326,,,,
3064,361930.6275,10169710.24,1.535055574,103.7588605,-134.6422225,-10.455,-25.435,3,
3065,361940.6275,10169710.24,1.535055627,103.7589504,-133.7395656,-9.506666667,-24.9,3,
3066,361950.6275,10169710.24,1.535055679,103.7590403,-132.8600734,-9.006666667,-21.80666667,3,
3067,361960.6275,10169710.24,1.535055732,103.7591302,-132.0007584,-9.006666667,-21.80666667,3,
3068,361970.6275,10169710.24,1.535055784,103.75922,-131.1386348,-8.205714286,-20.67,3,
3069,361980.6275,10169710.24,1.535055837,103.7593099,-130.3107179,-7.1692,-19.25,3,
3070,361990.6275,10169710.24,1.535055889,103.7593998,-129.4940249,-6.470909091,-18.3875,3,
3071,362000.6275,10169710.24,1.535055941,103.7594897,-128.6855749,-5.563255814,-17.59395349,3,
3072,362010.6275,10169710.24,1.535055994,103.7595796,-127.8823893,-4.3354,-16.5943,3,
3073,362020.6275,10169710.24,1.535056046,103.7596694,-127.0814919,-4.3354,-16.5943,3,
3074,362030.6275,10169710.24,1.535056099,103.7597593,-126.2799099,-3.50557047,-15.95751678,3,
3075,362040.6275,10169710.24,1.535056151,103.7598492,-125.1146734,-2.340451613,-15.24,3,
3076,362050.6275,10169710.24,1.535056204,103.7599391,-124.3028169,-1.388058824,-14.61776471,3,
3077,362060.6275,10169710.24,1.535056256,103.7600289,-123.4813795,-0.473651685,-14.13516854,3,
3078,362070.6275,10169710.24,1.535056309,103.7601188,-122.6474059,0.465202312,-13.64803468,3,
3079,362080.6275,10169710.24,1.535056361,103.7602087,-121.7979472,1.436891192,-13.18259067,3,
3080,362090.6275,10169710.24,1.535056414,103.7602986,-120.9300625,2.396956522,-12.78099379,3,
3081,362100.6275,10169710.24,1.535056466,103.7603885,-120.0408203,2.396956522,-12.78099379,3,
3082,362110.6275,10169710.24,1.535056518,103.7604783,-118.8173001,4.332408759,-12.05970803,3,
3083,362120.6275,10169710.24,1.535056571,103.7605682,-117.8765955,5.347071429,-11.708,3,
3084,362130.6275,10169710.24,1.535056623,103.7606581,-116.8958166,6.282283465,-11.44582677,3,
3085,362140.6275,10169710.24,1.535056676,103.760748,-115.8920945,7.10972973,-11.24279279,3,
3086,362150.6275,10169710.24,1.535056728,103.7608378,-114.8525859,7.786513761,-11.11,3,
3087,362160.6275,10169710.24,1.53505678,103.7609277,-113.5044803,8.481354167,-10.98322917,3,
3088,362170.6275,10169710.24,1.535056833,103.7610176,-112.3850083,9.275057471,-10.85724138,3,
3089,362180.6275,10169710.24,1.535056885,103.7611075,-111.2214542,10.07473684,-10.7645614,3,
3090,362190.6275,10169710.24,1.535056938,103.7611974,-109.7611716,11.88318182,-10.62704545,3,
3091,362200.6275,10169710.24,1.53505699,103.7612872,-108.5016065,12.37223684,-10.58802632,3,
3092,362210.6275,10169710.24,1.535057042,103.7613771,-107.0003292,13.03363636,-10.5474026,3,
3093,362220.6275,10169710.24,1.535057095,103.761467,-105.63508,14.22628571,-10.46928571,3,
3094,362230.6275,10169710.24,1.535057147,103.7615569,-104.043838,14.82533333,-10.44106667,3,
3095,362240.6275,10169710.24,1.5350572,103.7616468,-102.4249241,15.81142857,-10.40171429,3,
3096,362250.6275,10169710.24,1.535057252,103.7617366,-100.767163,16.47828571,-10.36328571,3,
3097,362260.6275,10169710.24,1.535057304,103.7618265,-99.08014458,16.23,-10.39933333,3,
3098,362270.6275,10169710.24,1.535057357,103.7619164,-97.34466409,16.68338983,-10.37118644,3,
3099,362280.6275,10169710.24,1.535057409,103.7620063,-95.5234972,16.78547009,-10.36487179,3,
3100,362290.6275,10169710.24,1.535057461,103.7620961,-93.70283904,16.89051724,-10.36034483,3,
3101,362300.6275,10169710.24,1.535057514,103.762186,-91.90514265,17.17516667,-10.3485,3,
3102,362310.6275,10169710.24,1.535057566,103.7622759,-90.29510781,17.34765957,-10.33787234,3,
3103,362320.6275,10169710.24,1.535057619,103.7623658,-89.37317382,17.25684211,-10.34026316,3,YES
3104,362330.6275,10169710.24,1.535057671,103.7624557,-91.46686977,17.17516667,-10.3485,3,
3105,362340.6275,10169710.24,1.535057723,103.7625455,-103.4840785,15.29296296,-10.42462963,3,
3106,362350.6275,10169710.24,1.535057776,103.7626354,-116.6056169,6.282283465,-11.44582677,3,
3107,362360.6275,10169710.24,1.535057828,103.7627253,-97.53407855,16.68338983,-10.37118644,,
3108,362370.6275,10169710.24,1.53505788,103.7628152,-91.00686977,17.17516667,-10.3485,,
3109,362380.6275,10169710.24,1.535057933,103.7629051,-91.01317382,17.17516667,-10.3485,2,
3110,362390.6275,10169710.24,1.535057985,103.7629949,-92.99510781,17.15306452,-10.34322581,2,
3111,362400.6275,10169710.24,1.535058037,103.7630848,-95.54514265,16.78547009,-10.36487179,2,
3112,362410.6275,10169710.24,1.53505809,103.7631747,-98.05283904,16.49137931,-10.37896552,2,
3113,362420.6275,10169710.24,1.535058142,103.7632646,-100.2534972,16.47828571,-10.36328571,2,
3114,362430.6275,10169710.24,1.535058194,103.7633544,-102.4646641,15.81142857,-10.40171429,2,
3115,362440.6275,10169710.24,1.535058246,103.7634443,-104.6001446,14.82533333,-10.44106667,2,
3116,362450.6275,10169710.24,1.535058299,103.7635342,-106.287163,13.72463158,-10.49042105,2,
3117,362460.6275,10169710.24,1.535058351,103.7636241,-108.3749241,12.37223684,-10.58802632,2,
3118,362470.6275,10169710.24,1.535058403,103.763714,-109.993838,11.88318182,-10.62704545,2,
3119,362480.6275,10169710.24,1.535058456,103.7638038,-112.03508,9.275057471,-10.85724138,2,
3120,362490.6275,10169710.24,1.535058508,103.7638937,-113.4003292,8.481354167,-10.98322917,2,
3121,362500.6275,10169710.24,1.53505856,103.7639836,-114.9016065,7.786513761,-11.11,2,
3122,362510.6275,10169710.24,1.535058612,103.7640735,-116.1611716,6.282283465,-11.44582677,2,
3123,362520.6275,10169710.24,1.535058665,103.7641633,-118.0714542,4.332408759,-12.05970803,2,
3124,362530.6275,10169710.24,1.535058717,103.7642532,-119.2350083,3.286066667,-12.4244,2,
3125,362540.6275,10169710.24,1.535058769,103.7643431,-120.3544803,2.396956522,-12.78099379,2,
3126,362550.6275,10169710.24,1.535058822,103.764433,-121.7025859,1.436891192,-13.18259067,2,
3127,362560.6275,10169710.24,1.535058874,103.7645229,-122.7420945,0.465202312,-13.64803468,2,
3128,362570.6275,10169710.24,1.535058926,103.7646127,-123.7458166,-0.473651685,-14.13516854,2,
3129,362580.6275,10169710.24,1.535058978,103.7647026,-125.2265955,-2.340451613,-15.24,2,
3130,362590.6275,10169710.24,1.535059031,103.7647925,-126.1673001,-3.50557047,-15.95751678,2,
3131,362600.6275,10169710.24,1.535059083,103.7648824,-127.3908203,-4.3354,-16.5943,2,
3132,362610.6275,10169710.24,1.535059135,103.7649723,-128.2800625,-5.563255814,-17.59395349,2,
3133,362620.6275,10169710.24,1.535059187,103.7650621,-129.1479472,-6.470909091,-18.3875,2,
3134,362630.6275,10169710.24,1.53505924,103.765152,-129.9974059,-6.470909091,-18.3875,2,
3135,362640.6275,10169710.24,1.535059292,103.7652419,-130.8313795,-7.1692,-19.25,2,
3136,362650.6275,10169710.24,1.535059344,103.7653318,-131.6528169,-8.205714286,-20.67,2,
3137,362660.6275,10169710.24,1.535059396,103.7654216,-132.4646734,-9.006666667,-21.80666667,2,
3138,362670.6275,10169710.24,1.535059448,103.7655115,-133.6299099,-9.506666667,-24.9,2,
3139,362680.6275,10169710.24,1.535059501,103.7656014,-134.4314919,-10.455,-25.435,2,
3140,362690.6275,10169710.24,1.535059553,103.7656913,-135.2323893,,,,
3141,362700.6275,10169710.24,1.535059605,103.7657812,-136.0355749,,,,
3142,362710.6275,10169710.24,1.535059657,103.765871,-136.8440249,,,,
3143,362720.6275,10169710.24,1.535059709,103.7659609,-137.6607179,,,,
3144,362730.6275,10169710.24,1.535059762,103.7660508,-138.4886348,,,,
3145,362740.6275,10169710.24,1.535059814,103.7661407,-139.8607584,,,,
3146,361890.6275,10169700.24,1.534964913,103.7585011,-138.9583269,,,,
3147,361900.6275,10169700.24,1.534964965,103.7585909,-137.9226505,,,,
3148,361910.6275,10169700.24,1.534965018,103.7586808,-136.9321796,,,,
3149,361920.6275,10169700.24,1.53496507,103.7587707,-135.5739283,,,,
3150,361930.6275,10169700.24,1.534965123,103.7588606,-134.6449123,-10.455,-25.435,3,
3151,361940.6275,10169700.24,1.534965175,103.7589505,-133.7421486,-9.506666667,-24.9,3,
3152,361950.6275,10169700.24,1.534965228,103.7590403,-132.8626563,-9.006666667,-21.80666667,3,
3153,361960.6275,10169700.24,1.53496528,103.7591302,-132.0034559,-9.006666667,-21.80666667,3,
3154,361970.6275,10169700.24,1.534965333,103.7592201,-131.1615705,-8.205714286,-20.67,3,
3155,361980.6275,10169700.24,1.534965385,103.75931,-130.3340254,-7.1692,-19.25,3,YES
3156,361990.6275,10169700.24,1.534965438,103.7593998,-129.517849,-6.470909091,-18.3875,3,
3157,362000.6275,10169700.24,1.53496549,103.7594897,-128.7100724,-5.563255814,-17.59395349,3,
3158,362010.6275,10169700.24,1.534965543,103.7595796,-127.9077309,-4.3354,-16.5943,3,
3159,362020.6275,10169700.24,1.534965595,103.7596695,-127.1078637,-4.3354,-16.5943,3,
3160,362030.6275,10169700.24,1.534965648,103.7597594,-126.287515,-3.50557047,-15.95751678,3,
3161,362040.6275,10169700.24,1.5349657,103.7598492,-125.1237346,-2.340451613,-15.24,3,
3162,362050.6275,10169700.24,1.534965753,103.7599391,-124.3135788,-1.388058824,-14.61776471,3,
3163,362060.6275,10169700.24,1.534965805,103.760029,-123.4941117,-0.473651685,-14.13516854,3,
3164,362070.6275,10169700.24,1.534965857,103.7601189,-122.6624064,0.465202312,-13.64803468,3,
3165,362080.6275,10169700.24,1.53496591,103.7602088,-121.8155467,1.436891192,-13.18259067,3,
3166,362090.6275,10169700.24,1.534965962,103.7602986,-120.9506293,2.396956522,-12.78099379,3,
